Sample:float,Data:float
130243,1.109138489
130244,1.07088089
130245,1.096536636
130246,1.098356247
130247,0.972589493
130248,0.869419098
130249,0.793989182
130250,0.809141159
130251,0.799217224
130252,0.89818573
130253,0.925542831
130254,0.858917236
130255,0.875879288
130256,0.940200806
130257,0.852823257
130258,0.606115341
130259,0.501577377
130260,0.565982819
130261,0.540367126
130262,0.516490936
130263,0.676242828
130264,0.85379982
130265,0.981641769
130266,1.039442062
130267,1.036117554
130268,1.072628021
130269,1.195522308
130270,1.095909119
130271,0.9728508
130272,0.905664444
130273,0.854114532
130274,0.697288513
130275,0.578813553
130276,0.480192184
130277,0.487056732
130278,0.287385941
130279,-0.198968887
130280,-0.335067749
130281,-0.139251709
130282,-0.397977829
130283,0.397092819
130284,0.612119675
130285,0.683498383
130286,0.801811218
130287,0.991243362
130288,1.083230972
130289,1.190551758
130290,1.125900269
130291,1.059526443
130292,1.075193405
130293,1.032958984
130294,1.067813873
130295,0.963281631
130296,0.891235352
130297,0.839796066
130298,0.852031708
130299,0.758628845
130300,0.801445007
130301,0.785985947
130302,0.814565659
130303,0.80629921
130304,0.678924561
130305,0.699886322
130306,0.742235184
130307,0.67102623
130308,0.551685333
130309,0.545627594
130310,0.566186905
130311,0.435012817
130312,0.587692261
130313,0.814044952
130314,1.007610321
130315,1.018507004
130316,1.090148926
130317,1.206266403
130318,1.264890671
130319,1.248817444
130320,1.099155426
130321,1.010860443
130322,0.8522892
130323,0.749649048
130324,0.578624725
130325,0.483480453
130326,0.548944473
130327,-0.213121414
130328,-0.315784454
130329,-0.129285812
130330,-0.542085648
130331,0.111284256
130332,0.534986496
130333,0.625675201
130334,0.751335144
130335,0.917896271
130336,1.046901703
130337,1.163698196
130338,1.144649506
130339,1.178195953
130340,1.139034271
130341,1.041812897
130342,1.063461304
130343,1.068601608
130344,0.950172424
130345,0.91970253
130346,0.844871521
130347,0.74562645
130348,0.758724213
130349,0.838436127
130350,0.855110168
130351,0.821706772
130352,0.850418091
130353,0.701684952
130354,0.554271698
130355,0.606510162
130356,0.541461945
130357,0.502866745
130358,0.509180069
130359,0.44008255
130360,0.484806061
130361,0.738155365
130362,0.902938843
130363,1.025108337
130364,1.062850952
130365,1.180841446
130366,1.203065872
130367,1.2310009
130368,1.110769272
130369,1.013887405
130370,0.988935471
130371,0.771568298
130372,0.6665802
130373,0.541870117
130374,0.518718719
130375,0.153120041
130376,-0.146705627
130377,-0.338716507
130378,-0.680620193
130379,-0.547422409
130380,0.563943863
130381,0.61050415
130382,0.743112564
130383,0.870761871
130384,0.976224899
130385,1.11684227
130386,1.176271439
130387,0.777929306
130388,0.813673019
130389,0.862977982
130390,0.81762886
130391,0.681091309
130392,0.577539444
130393,0.567203522
130394,0.590574265
130395,0.547433853
130396,0.563276291
130397,0.793539047
130398,0.982667923
130399,1.040559769
130400,1.101400375
130401,0.9628582
130402,0.856231689
130403,0.748239517
130404,0.629796982
130405,0.562421799
130406,0.486894608
130407,0.009916306
130408,-0.219470978
130409,-0.284467697
130410,-0.690589905
130411,-0.100440979
130412,0.499538422
130413,0.58203125
130414,0.664684296
130415,0.855361938
130416,1.004636765
130417,1.113695145
130418,1.127548218
130419,1.11255455
130420,1.069627762
130421,1.048585892
130422,1.044679642
130423,1.02362442
130424,0.960584641
130425,0.839765549
130426,0.769300461
130427,0.745922089
130428,0.806955338
130429,0.757886887
130430,0.713891983
130431,0.768293381
130432,0.90124321
130433,0.878000259
130434,0.834163666
130435,0.696456909
130436,0.555849075
130437,0.573835373
130438,0.606805801
130439,0.540586472
130440,0.595041275
130441,0.856428146
130442,0.996351242
130443,1.047748566
130444,0.9979496
130445,1.14988327
130446,1.18670845
130447,1.189815521
130448,1.110721588
130449,0.979972839
130450,0.871229172
130451,0.692443848
130452,0.558649063
130453,0.463277817
130454,0.463754654
130455,0.243560791
130456,-0.204172134
130457,-0.420156479
130458,-0.728069305
130459,-0.601150513
130460,0.312589645
130461,0.494369507
130462,0.548786163
130463,0.693965912
130464,0.870498657
130465,1.058250427
130466,1.170278549
130467,1.189067841
130468,1.101997375
130469,1.057893753
130470,1.094619751
130471,1.120349884
130472,1.013362885
130473,0.863718033
130474,0.78181076
130475,0.684059143
130476,0.806554794
130477,0.831377029
130478,0.781599045
130479,0.78723526
130480,0.7647686
130481,0.809310913
130482,1.172298431
130483,1.11665535
130484,0.977073669
130485,0.897302628
130486,0.824268341
130487,0.685800552
130488,0.518712997
130489,0.502922058
130490,0.450878143
130491,-0.366912842
130492,-0.465888977
130493,-0.233278275
130494,-0.433023453
130495,0.259847641
130496,0.534114838
130497,0.599573135
130498,0.734457016
130499,0.864505768
130500,1.03562355
130501,1.093946457
130502,1.10490799
130503,1.088420868
130504,1.035169601
130505,0.983798981
130506,1.072460175
130507,1.035551071
130508,0.974914551
130509,0.758955002
130510,0.752914429
130511,0.784313202
130512,0.813938141
130513,0.797264099
130514,0.782684326
130515,0.80809021
130516,0.870134354
130517,0.823148727
130518,0.726737976
130519,0.709688187
130520,0.570720673
130521,0.644794464
130522,0.608201981
130523,0.540939331
130524,0.651851654
130525,0.886241913
130526,1.026777267
130527,1.091466904
130528,1.105270386
130529,1.174121857
130530,1.218036652
130531,1.174707413
130532,1.062717438
130533,0.958713531
130534,0.815830231
130535,0.700473785
130536,0.540737152
130537,0.48597908
130538,0.420196533
130539,-0.14172554
130540,-0.247087479
130541,-0.408576965
130542,-0.851741791
130543,-0.389726639
130544,0.529033661
130545,0.559646606
130546,0.611618042
130547,0.797489166
130548,0.968780518
130549,1.119190216
130550,1.13958931
130551,1.151483536
130552,1.131011963
130553,1.11954689
130554,1.113088608
130555,1.057138443
130556,0.984502792
130557,0.903053284
130558,0.900501251
130559,0.743663788
130560,0.680311203
130561,0.799537659
130562,0.756715775
130563,0.792568207
130564,0.807193756
130565,0.816856384
130566,0.742515564
130567,0.602163315
130568,0.511146545
130569,0.449174881
130570,0.6008358
130571,0.513381958
130572,0.527503967
130573,0.792133331
130574,0.958063126
130575,1.064424515
130576,1.060005188
130577,1.093097687
130578,1.1746521
130579,1.157714844
130580,1.098646164
130581,0.967329025
130582,0.957481384
130583,0.77227211
130584,0.640312195
130585,0.507488251
130586,0.506160736
130587,0.537220001
130588,-0.253967285
130589,-0.48664856
130590,-0.107660294
130591,-0.599603653
130592,0.265640259
130593,0.530862808
130594,0.632425308
130595,0.783241272
130596,0.949245453
130597,1.085823059
130598,1.144481659
130599,1.243843079
130600,0.926885605
130601,0.870605469
130602,0.756946564
130603,0.5975914
130604,0.548965454
130605,0.573690414
130606,0.564142227
130607,0.593397141
130608,0.784984589
130609,0.937635422
130610,1.066328049
130611,1.023635864
130612,1.06879425
130613,1.144655228
130614,1.146770477
130615,1.123046875
130616,1.028514862
130617,0.906686783
130618,0.737913132
130619,0.607923508
130620,0.478727341
130621,0.493028641
130622,0.465551376
130623,-0.196464539
130624,-0.349620819
130625,-0.212919235
130626,-0.644161224
130627,0.16576004
130628,0.480962753
130629,0.615087509
130630,0.755365372
130631,0.890293121
130632,1.073635101
130633,1.156633377
130634,1.186403275
130635,1.137973785
130636,1.077373505
130637,1.10052681
130638,1.09369278
130639,1.037988663
130640,0.884349823
130641,0.857915878
130642,0.81146431
130643,0.714321136
130644,0.753292084
130645,0.748165131
130646,0.801008224
130647,0.792884827
130648,0.856592178
130649,0.762584686
130650,0.745477676
130651,0.506547928
130652,0.48399353
130653,0.463953018
130654,0.471467972
130655,0.447896957
130656,0.496513367
130657,0.747653961
130658,0.921245575
130659,1.026081085
130660,1.067276001
130661,1.177667618
130662,1.167900085
130663,1.258617401
130664,1.088903427
130665,1.028821945
130666,0.917638779
130667,0.825752258
130668,0.598070145
130669,0.414522171
130670,0.577001572
130671,0.138580322
130672,-0.203184128
130673,-0.342021942
130674,-0.795576096
130675,-0.122743607
130676,0.529771805
130677,0.455919266
130678,0.58978653
130679,0.797718048
130680,0.978187561
130681,1.105770111
130682,1.16031456
130683,1.126657486
130684,1.096561432
130685,1.031419754
130686,1.038797379
130687,1.073955536
130688,0.957771301
130689,0.853588104
130690,0.765676498
130691,0.763593674
130692,0.821886063
130693,0.791002274
130694,0.78420639
130695,0.765003204
130696,0.846513748
130697,0.898155212
130698,0.78055191
130699,0.659900665
130700,0.567941666
130701,0.607913971
130702,0.613424301
130703,0.540647507
130704,0.589719772
130705,0.835626602
130706,1.001314163
130707,1.058221817
130708,1.094264984
130709,1.145822525
130710,1.197185516
130711,1.218061447
130712,1.007673264
130713,0.970275879
130714,0.917854309
130715,0.741249084
130716,0.600236893
130717,0.470664978
130718,0.470466614
130719,0.293321609
130720,1.096408844
130721,1.09295845
130722,1.07367897
130723,1.043289185
130724,0.922275543
130725,0.879964828
130726,0.78049469
130727,0.758905411
130728,0.799942017
130729,0.760168076
130730,0.80251503
130731,0.801523209
130732,0.881303787
130733,0.797908783
130734,0.722629547
130735,0.659749985
130736,0.511604309
130737,0.57865715
130738,0.553136826
130739,0.495265961
130740,0.628850937
130741,0.874570847
130742,1.008712769
130743,1.076292038
130744,1.094493866
130745,1.142957687
130746,1.103940964
130747,1.151193619
130748,1.014125824
130749,0.983922958
130750,0.849813461
130751,0.722776413
130752,0.575979233
130753,0.53417778
130754,0.522262573
130755,-0.191017151
130756,-0.258274078
130757,-0.387369156
130758,-0.725959778
130759,-0.405170441
130760,0.47867012
130761,0.603830338
130762,0.701377869
130763,0.873903275
130764,1.009382248
130765,1.106853485
130766,1.199487686
130767,1.117828369
130768,1.064310074
130769,1.045646667
130770,1.049253464
130771,1.041252136
130772,0.939819336
130773,0.853473663
130774,0.78263092
130775,0.822933197
130776,0.745252609
130777,0.770769119
130778,0.769584656
130779,0.761522293
130780,0.767189026
130781,0.859287262
130782,0.853691101
130783,0.787885666
130784,0.587076187
130785,0.443572998
130786,0.518728256
130787,0.576890945
130788,0.517150879
130789,0.636266708
130790,0.968366623
130791,1.033794403
130792,1.067302704
130793,1.098604202
130794,1.176372528
130795,1.211053848
130796,1.066301346
130797,1.021093369
130798,0.913539886
130799,0.785673141
130800,1.026432037
130801,1.0574646
130802,1.017744064
130803,1.132684708
130804,1.178621292
130805,1.131427765
130806,0.978656769
130807,0.962438583
130808,0.88576889
130809,0.736148834
130810,0.572109222
130811,0.506105423
130812,0.505025864
130813,-0.013187408
130814,-0.246511459
130815,-0.357887268
130816,-0.678041458
130817,-0.494750977
130818,0.562454224
130819,0.614309311
130820,0.687040329
130821,0.830028534
130822,1.016838074
130823,1.080623627
130824,1.183368683
130825,1.143274307
130826,1.074863434
130827,1.018283844
130828,1.076816559
130829,1.057582855
130830,0.696193695
130831,0.547758102
130832,0.589923859
130833,0.593801498
130834,0.534156799
130835,0.643360138
130836,0.857555389
130837,1.005151749
130838,1.089710236
130839,1.060819626
130840,1.162279129
130841,1.205289841
130842,1.173246384
130843,1.016784668
130844,0.950613022
130845,0.813772202
130846,0.717237473
130847,0.585536957
130848,0.461854935
130849,0.480258942
130850,-0.092556
130851,-0.171545029
130852,-0.289575577
130853,-0.851032257
130854,-0.459907532
130855,0.491422653
130856,0.573120117
130857,0.628946304
130858,0.7740345
130859,0.985574722
130860,1.098661423
130861,1.173387527
130862,1.166284561
130863,1.120645523
130864,1.103317261
130865,1.092378616
130866,1.126031876
130867,1.016225815
130868,0.906158447
130869,0.855846405
130870,0.826570511
130871,0.769470215
130872,0.84936142
130873,0.841650009
130874,0.787651062
130875,0.837938309
130876,0.934700012
130877,0.72070694
130878,0.675012589
130879,0.533138275
130880,0.461275101
130881,0.536588669
130882,0.512683868
130883,0.48784256
130884,0.720584869
130885,0.945777893
130886,1.011491776
130887,1.0396595
130888,1.078857422
130889,1.074594498
130890,1.145771027
130891,1.085700989
130892,1.052797318
130893,0.972791672
130894,0.78392601
130895,0.692792892
130896,0.560548782
130897,0.521894455
130898,0.498895645
130899,-0.314268112
130900,-0.300567627
130901,-0.091083527
130902,-0.583221436
130903,0.128219604
130904,0.581258774
130905,0.680393219
130906,0.814426422
130907,0.995502472
130908,1.095840454
130909,1.176973343
130910,1.153236389
130911,1.117618561
130912,1.097414017
130913,1.033376694
130914,1.042642593
130915,1.017650604
130916,0.905422211
130917,0.869699478
130918,0.847473145
130919,0.768661499
130920,0.720664978
130921,0.710605621
130922,0.813781738
130923,0.772867203
130924,0.854867935
130925,0.76802063
130926,0.809049606
130927,0.514936447
130928,0.517513275
130929,0.511314392
130930,0.607858658
130931,0.567934036
130932,0.541690826
130933,0.755615234
130934,0.96509552
130935,1.051668167
130936,1.072788239
130937,1.172092438
130938,1.27627182
130939,1.248161316
130940,1.102174759
130941,1.022550583
130942,0.902664185
130943,0.763097763
130944,0.662158966
130945,0.468942642
130946,0.479934692
130947,0.228307724
130948,-0.076143265
130949,-0.409040451
130950,-0.714832306
130951,-0.437387466
130952,0.503944397
130953,0.530105591
130954,0.585008621
130955,0.753522873
130956,0.954294205
130957,1.075744629
130958,0.794113159
130959,0.81354332
130960,0.790428162
130961,0.829221725
130962,0.726377487
130963,0.739004135
130964,0.692592621
130965,0.524734497
130966,0.499103546
130967,0.535938263
130968,0.513486862
130969,0.561841965
130970,0.774032593
130971,0.969661713
130972,1.043876648
130973,1.063451767
130974,1.104917526
130975,1.156095505
130976,1.17741394
130977,1.107635498
130978,1.024513245
130979,0.926765442
130980,0.761119843
130981,0.667856216
130982,0.5414505
130983,0.511262894
130984,0.49571228
130985,-0.489627838
130986,-0.506710052
130987,-0.10235405
130988,-0.566482544
130989,0.317932129
130990,0.564653397
130991,0.672697067
130992,0.822839737
130993,0.942264557
130994,1.079135895
130995,1.186300278
130996,1.204162598
130997,1.110372543
130998,1.102685928
130999,1.0854702
131000,1.125862122
131001,1.038686752
131002,0.974357605
131003,0.929307938
131004,0.861883163
131005,0.746133804
131006,0.740509033
131007,0.731725693
131008,0.738349915
131009,0.761669159
131010,0.833805084
131011,0.83852005
131012,0.650625229
131013,0.606813431
131014,0.520654678
131015,0.56133461
131016,0.584383011
131017,0.532176971
131018,0.611183167
131019,0.810308456
131020,1.002344131
131021,1.061817169
131022,1.053663254
131023,1.170450211
131024,1.250162125
131025,1.215545654
131026,1.091720581
131027,0.989126205
131028,0.874368668
131029,0.768838882
131030,0.550947189
131031,0.477268219
131032,0.465579987
131033,-0.097906113
131034,-0.241575241
131035,-0.405487061
131036,-0.781936646
131037,-0.466585159
131038,0.509740829
131039,0.564136505
131040,0.64594841
131041,0.822364807
131042,0.973953247
131043,1.101770401
131044,1.176906586
131045,1.162078857
131046,1.149024963
131047,1.016555786
131048,1.17552948
131049,1.098596573
131050,1.011631012
131051,0.914766312
131052,0.862510681
131053,0.85603714
131054,0.730083466
131055,0.800930023
131056,0.73481369
131057,0.774250031
131058,0.812721252
131059,0.88633728
131060,0.851446152
131061,0.694843292
131062,0.510015488
131063,0.514331818
131064,0.70283699
131065,0.614519119
131066,0.632434845
131067,0.819425583
131068,0.982717514
131069,1.061208725
131070,1.108755112
131071,1.059856415
131072,1.103647232
131073,1.135234833
131074,1.05711937
131075,0.965415955
131076,0.837188721
131077,0.787595749
131078,0.662347794
131079,0.570571899
131080,0.480197906
131081,0.469205856
131082,-0.447814941
131083,-0.287179947
131084,-0.176544189
131085,-0.417531967
131086,-0.067306519
131087,0.540826797
131088,0.592378616
131089,0.712190628
131090,0.89091301
131091,1.046098709
131092,1.128469467
131093,1.140111923
131094,1.145706177
131095,1.070648193
131096,1.037546158
131097,1.044904709
131098,0.795448303
131099,0.722108841
131100,0.599674225
131101,0.593801498
131102,0.608142853
131103,0.550722122
131104,0.57167244
131105,0.793195724
131106,0.975540161
131107,1.050693512
131108,1.088043213
131109,1.129888535
131110,1.195077896
131111,1.194890976
131112,1.138965607
131113,1.034816742
131114,0.875205994
131115,0.691495895
131116,0.55843544
131117,0.553880692
131118,0.502410889
131119,0.51338768
131120,-0.180728912
131121,-0.416000366
131122,-0.137601852
131123,-0.551794052
131124,0.265420914
131125,0.526834488
131126,0.59504509
131127,0.709846497
131128,0.889707565
131129,1.060134888
131130,1.155147552
131131,1.159568787
131132,1.153139114
131133,1.120788574
131134,1.099563599
131135,1.124904633
