Sample:float,Data:float
122543,-0.011597455
122544,-0.021042466
122545,-0.015645325
122546,-0.027114213
122547,-0.035209954
122548,-0.045329571
122549,-0.039257824
122550,-0.049377441
122551,-0.057473123
122552,-0.059497058
122553,-0.062870264
122554,-0.070965946
122555,-0.081085622
122556,-0.06894207
122557,-0.075013816
122558,0.080828488
122559,0.094321311
122560,0.088249505
122561,0.085550964
122562,0.086900234
122563,0.087574899
122564,0.084876299
122565,0.079479158
122566,0.09162271
122567,0.085550964
122568,0.082177758
122569,0.078129888
122570,0.087574899
122571,0.082177758
122572,0.077455282
122573,0.084201694
122574,0.082177758
122575,0.078804553
122576,0.072732747
122577,0.084201694
122578,0.078804553
122579,0.074082077
122580,0.072732747
122581,0.074082077
122582,0.069359541
122583,0.0639624
122584,0.072058141
122585,0.06531173
122586,0.06261313
122587,0.052493513
122588,0.063287795
122589,0.053842783
122590,0.048445642
122591,0.046421707
122592,0.045072436
122593,0.036976755
122594,0.030904949
122595,0.038326025
122596,0.034952819
122597,0.027531743
122598,0.019436061
122599,0.025507808
122600,0.017412126
122601,0.00999105
122602,0.015388191
122603,0.007967114
122604,-1.29E-04
122605,-0.010922849
122606,-0.003501773
122607,-0.014296055
122608,-0.023066401
122609,-0.027114213
122610,-0.031836748
122611,-0.039257824
122612,-0.050052047
122613,-0.043305635
122614,-0.053425252
122615,-0.059497058
122616,-0.068267405
122617,-0.065568805
122618,-0.072315276
122619,-0.077712357
122620,-0.073664546
122621,-0.079736292
122622,-0.081760228
122623,-0.090530574
122624,-0.079061687
122625,-0.085133433
122626,-0.089181304
122627,-0.088506639
122628,-0.087157369
122629,-0.090530574
122630,-0.09525305
122631,-0.082434893
122632,-0.087832034
122633,-0.090530574
122634,-0.091205239
122635,-0.088506639
122636,-0.090530574
122637,-0.09525305
122638,-0.083109498
122639,-0.087832034
122640,-0.089855969
122641,-0.095927715
122642,-0.085133433
122643,-0.087832034
122644,-0.091205239
122645,-0.083109498
122646,-0.085133433
122647,-0.086482704
122648,-0.093229175
122649,-0.080410957
122650,-0.085808098
122651,-0.076363087
122652,-0.082434893
122653,-0.087157369
122654,-0.084458828
122655,-0.090530574
122656,-0.076363087
122657,-0.081085622
122658,-0.081760228
122659,-0.085808098
122660,-0.078387022
122661,-0.081085622
122662,-0.085133433
122663,-0.078387022
