Sample:float,Data:float
122762,2.613243103
122763,2.581993103
122764,2.503868103
122765,2.566368103
122766,2.550743103
122767,2.488243103
122768,2.472618103
122769,2.456993103
122770,2.425743103
122771,2.347618103
122772,2.378868103
122773,2.394493103
122774,2.253868103
122775,2.456993103
122776,2.160118103
122777,2.113243103
122778,2.019493103
122779,2.019493103
122780,1.988243103
122781,1.925743103
122782,1.831993103
122783,1.831993103
122784,1.800743103
122785,2.566368103
122786,2.613243103
122787,2.644493103
122788,2.613243103
122789,2.628868103
122790,2.675743103
122791,2.706993103
122792,2.597618103
122793,2.738243103
122794,2.800743103
122795,2.769493103
122796,2.753868103
122797,2.800743103
122798,2.863243103
122799,2.800743103
122800,2.488243103
122801,2.581993103
122802,2.581993103
122803,2.581993103
122804,2.535118103
122805,2.660118103
122806,2.691368103
122807,2.675743103
122808,2.706993103
122809,2.738243103
122810,2.753868103
122811,2.738243103
122812,2.816368103
122813,2.831993103
122814,2.816368103
122815,2.800743103
122816,2.847618103
122817,2.863243103
122818,2.831993103
122819,2.800743103
122820,2.847618103
122821,2.847618103
122822,2.753868103
122823,2.800743103
122824,2.785118103
122825,2.753868103
122826,2.706993103
122827,2.738243103
122828,2.769493103
122829,2.675743103
122830,2.691368103
122831,2.675743103
122832,2.644493103
122833,2.597618103
122834,2.597618103
122835,2.597618103
122836,2.535118103
122837,2.550743103
122838,2.566368103
122839,2.550743103
122840,2.456993103
122841,2.456993103
122842,2.456993103
122843,2.410118103
122844,2.316368103
122845,2.363243103
122846,2.269493103
122847,2.456993103
122848,2.253868103
122849,2.144493103
122850,2.128868103
122851,2.035118103
122852,2.035118103
122853,2.019493103
122854,1.925743103
122855,1.863243103
122856,1.847618103
122857,1.816368103
122858,1.722618103
122859,1.660118103
122860,1.613243103
122861,1.581993103
122862,1.472618103
122863,1.472618103
122864,1.394493103
122865,1.316368103
122866,1.222618103
122867,1.206993103
122868,1.144493103
122869,0.956993103
122870,0.941368103
122871,0.894493103
122872,0.831993103
122873,0.722618103
122874,0.660118103
122875,0.581993103
122876,0.488243103
122877,0.363243103
122878,0.316368103
122879,0.253868103
122880,0.113243103
122881,0.050743103
122882,0.003868103
122883,-0.058631897
122884,-0.152381897
122885,-0.199256897
122886,-0.246131897
122887,-0.355506897
122888,-0.527381897
122889,-0.589881897
122890,-0.652381897
122891,-0.871131897
122892,-1.027381897
122893,-1.011756897
122894,-1.152381897
122895,-1.324256897
122896,-1.386756897
122897,-1.496131897
122898,-1.589881897
122899,-1.730506897
122900,-1.824256897
122901,-1.918006897
122902,-2.058631897
122903,-2.074256897
122904,-2.152381897
122905,-2.246131897
122906,-2.386756897
122907,-2.371131897
122908,-2.402381897
122909,-2.511756897
122910,-2.527381897
122911,-2.543006897
122912,-2.574256897
122913,-2.636756897
122914,-2.621131897
122915,-2.636756897
122916,-2.668006897
122917,-2.714881897
122918,-2.683631897
122919,-2.636756897
122920,2.035118103
122921,1.972618103
122922,1.831993103
122923,1.831993103
122924,1.847618103
122925,1.722618103
122926,1.628868103
122927,1.613243103
122928,1.550743103
122929,1.425743103
122930,1.425743103
122931,1.363243103
122932,1.300743103
122933,1.191368103
122934,1.175743103
122935,1.113243103
122936,1.019493103
122937,0.831993103
122938,0.863243103
122939,0.800743103
122940,0.675743103
122941,0.613243103
122942,0.503868103
122943,0.425743103
122944,0.300743103
122945,0.238243103
122946,0.175743103
122947,0.081993103
122948,-0.027381897
122949,-0.027381897
122950,-0.121131897
122951,-0.230506897
122952,-0.277381897
122953,-0.371131897
122954,-0.449256897
122955,-0.636756897
122956,-0.730506897
122957,-0.839881897
122958,-0.996131897
122959,-1.136756897
122960,-1.246131897
122961,-1.339881897
122962,-1.464881897
122963,-1.589881897
122964,-1.699256897
122965,-1.793006897
122966,-1.964881897
122967,-2.011756897
122968,-2.089881897
122969,-2.152381897
122970,-2.293006897
122971,-2.308631897
122972,-2.371131897
122973,-2.449256897
122974,-2.527381897
122975,-2.511756897
122976,-2.574256897
122977,-2.605506897
122978,-2.652381897
122979,-2.761756897
122980,-2.652381897
122981,-2.699256897
122982,-2.668006897
122983,-2.668006897
122984,-2.714881897
122985,-2.808631897
122986,-2.730506897
122987,-2.730506897
122988,-2.793006897
122989,-2.793006897
122990,-2.777381897
122991,-2.777381897
122992,-2.808631897
122993,-2.808631897
122994,-2.761756897
122995,-2.761756897
122996,-2.855506897
122997,-2.808631897
122998,-2.761756897
122999,-2.824256897
123000,-2.839881897
123001,-2.808631897
123002,-2.793006897
123003,-2.839881897
123004,-2.793006897
123005,-2.808631897
123006,-2.808631897
123007,-2.824256897
123008,-2.761756897
123009,-2.761756897
123010,-2.793006897
123011,-2.777381897
123012,-2.746131897
123013,-2.761756897
123014,-2.808631897
123015,-2.683631897
123016,-2.668006897
123017,-2.668006897
123018,-2.683631897
123019,-2.636756897
123020,-2.574256897
123021,-2.621131897
123022,-2.543006897
123023,-2.527381897
123024,-2.496131897
123025,-2.527381897
123026,-2.480506897
123027,-2.449256897
123028,-2.418006897
123029,-2.449256897
123030,-2.371131897
123031,-2.324256897
123032,-2.324256897
123033,-2.293006897
123034,-2.246131897
123035,-2.214881897
123036,-2.214881897
123037,-2.089881897
123038,-2.043006897
123039,-2.011756897
123040,-1.996131897
123041,-1.855506897
123042,-1.761756897
123043,-1.730506897
123044,-1.652381897
123045,-1.527381897
123046,-1.464881897
123047,-1.449256897
123048,-1.324256897
123049,-1.214881897
123050,-1.168006897
123051,-1.136756897
123052,-0.996131897
123053,-0.886756897
123054,-0.824256897
123055,-0.761756897
123056,-0.636756897
123057,-0.558631897
123058,-0.527381897
123059,-0.418006897
123060,-0.324256897
123061,-0.261756897
123062,-0.214881897
123063,-0.105506897
123064,-2.793006897
123065,-2.808631897
123066,-2.793006897
123067,-2.839881897
123068,-2.793006897
123069,-2.777381897
123070,-2.808631897
